X,Y
4.957883263062569,-0.13044556824479925
1.5287676552709808,1.3269033994535915
1.17021977476471,0.9119689890143963
6.434472032064567,0.5109055227669255
1.4698457461699561,0.5025032838112516
5.135836818207279,-1.5957263345702704
3.481520941159124,-0.14702312505584036
1.8194301719779447,0.5595283249129879
2.490687552142981,0.1668740348175805
4.3958590041459,-1.4598845714033803
0.009229674630360887,-0.6374957565254128
1.9352134786055581,1.3167651916914416
1.465063748821363,0.8679918738141125
2.038301798886145,1.580894361794021
1.1194932611741917,0.864343888984608
4.687700035829659,-0.42325946324317476
6.095619196523203,-0.6377926120582444
1.0534807758456008,-0.007715621265071415
0.2848607926450854,-0.18782418646017363
6.435877510974003,-0.06841009639068438
4.573796119764769,-0.41893150494248665
3.0394545930367562,0.41488318651109934
0.4041212019970468,-0.4587960530202886
5.819214524257878,-0.9273288816305065
0.22449604219174554,0.4718899447138363
3.2473539705378185,-0.7552093263313164
1.1869449166357107,0.6622417758619326
4.591659809370759,-1.008062208817944
3.171025922748692,0.9030282232616305
1.3283410060171528,0.9973161253474827
0.6432529665872888,0.5908104798537304
4.408539077634902,-2.3579359147344725
0.8554352922464135,0.9386196544724921
4.965718749235738,-1.5314755692937116
6.128521766614125,-1.0623796051376617
1.1570504561993415,0.41157921214603255
4.426961181224517,-0.372688133968908
0.9658445443263584,0.2642021691006393
2.2943194400876794,1.0815498232202465
5.247621332384961,-0.4011088662691225
5.079350055984135,-0.8064030441296144
3.984046698710895,-0.8996613817385447
2.8794471991161137,-0.9185450960753707
4.546949011534108,-1.3728327252898058
1.963597977184,0.07593826505432666
3.4935794054082714,0.6570309826067504
0.8897551959639537,1.5357825491521027
1.9499858740352911,1.351768248567258
4.339425021981246,-0.7348342833965344
1.9786632498830046,0.8561284341752473
6.025397322164904,-0.15011809531975964
6.197217186118821,0.5480126810798622
4.948994349508678,-0.26112127691416187
0.5494132240573135,0.616349266232145
5.652997634274386,0.036317297383907876
3.9262410554854443,-1.0382716962188672
6.39335489428754,-0.2338940854738637
0.8446505745974217,-0.10599252673956683
1.8759781510784221,1.3350323734607186
1.9416081584624658,0.807770785699145
1.2581011805740352,0.19168952257638727
4.741717908016565,-0.74093002822975
3.18302887704887,-0.3498295493329696
0.02563165558129352,0.6042909679597351
0.45824857813166897,0.5291704129109266
0.22428325132282595,0.11908035095048006
1.78178004685053,1.0221527373537989
3.5610139771157794,-0.17502963553979026
5.463001660656842,-1.1712815106760126
6.098886402881323,-0.9343958813855086
3.8397466154611704,-1.0663408317209009
0.4361309079034694,-0.04954969605907755
0.24062768365135906,0.2842166495960117
5.466182646544754,-0.4627185988360796
1.8854200050275478,1.3670919520422666
3.305378925625451,0.30504326060865894
6.424657353596089,0.6530388419959868
4.633877842344953,-1.6051244826210833
5.274623362214376,-0.6781612021322471
5.531497210945303,-0.6744776638235418
0.3088289091665912,0.16070529945758227
0.5255299127009087,1.0128278352639448
6.352232800473573,-0.5344482901796066
3.945398986137826,-1.0581747151934484
2.246120013785843,-0.11238721365967108
6.706284833304708,0.9461791542302513
6.451239987941341,-0.4262406624198535
6.453586063139025,1.2571573270473866
2.432685522511339,0.19441458380976984
3.8472671041015127,0.017277525056496934
0.2169609307541362,0.029951494762826852
5.118376453573475,-0.12204407372540826
4.878188542330879,-0.554762793305011
2.306161954573156,0.6929130402395006
0.951699403438371,0.8508976793649297
0.6292473771543062,0.0246652172342241
4.379526418486443,-0.32579841536362586
6.801593050771956,0.6150500578495871
2.3586292141906786,0.045370679155996796
1.2099209199914023,2.095984365516369
5.894471149131738,-0.47619957664374823
1.4696964131261092,1.3826275166726953
3.3106651404314578,-0.27614715485255875
0.7318219908450178,0.5442025569912984
0.36204960707418365,0.5581288647249848
3.416377443650518,-0.5364667152815125
3.3134803035664806,-0.33499299183213366
1.326738620165172,1.762769835750651
1.473767613963144,0.9935504896844687
6.231887630258494,0.09741258032281504
6.287686163831571,-0.3981619857375835
5.228084034855317,-0.6374487729363173
5.192222599788002,0.023120065021825842
2.131835294809725,1.6404156804233563
2.2707778096312503,0.5866529862309826
3.820026052091379,0.28278103870068594
4.43248602389752,-1.3920355368834219
1.4184595515692624,0.8119929285453276
4.945157986149602,-1.3556511165415326
1.2608950886049946,1.1844219864111225
2.2673476954498635,0.6765449338731238
4.882376217696087,-2.2225668552498328
3.940496117972109,-0.31626414838490907
5.280169989044628,-1.7414652245315567
0.3683127386004427,0.15225355139595556
1.3234571273212403,1.104812649226937
0.692400092650763,0.6919383935585258
2.614638716133105,1.4286898383561206
3.6929247252405837,-0.19559664599213034
3.2374217908572676,-0.610123860681592
0.23568784585486044,0.3222396588618679
4.814852468039187,-0.8262761192069842
2.386106934932106,0.7915871392887931
2.386319510326776,1.0139085304109077
6.077974265899895,-0.3389264609504796
0.7131854382820213,0.5663409422474307
4.408564506677973,-0.23755813618683863
2.537759961267284,0.14163210199647702
1.6432848595955865,0.8434824757980043
0.2821084247455817,0.3710115778817351
3.654168596431826,-0.7806593029883837
2.7537340131880366,1.1543369234952034
3.2929016330096097,-0.6035927767796256
3.9245280743604636,-0.6673387080019308
4.299052122829054,-1.0974622287479492
0.404013177098301,0.5855799708929865
4.22847783663706,-0.7478643271334948
1.4487686493399659,-0.12599711283720127
6.657930140593521,0.8252943112170217
6.575155009527485,-0.923959901422023
1.8162038849309519,0.32177279678019444
6.104031200479618,-0.516011847936467
1.1063412643467168,2.2127514028802544
2.8771865459824952,0.8879285991652157
2.517476290309053,1.1121251919388566
6.192006203079095,0.7176367996861036
3.8928956350290185,-0.06741770432863603
1.6775069420640927,0.7853937450053035
4.440413615709183,-1.6224444652172845
3.3977972319537733,0.3864696331838284
1.3590558483216975,0.21642720831839612
2.317609106062468,0.7241755139662062
0.41659962803204587,0.9278309194263398
5.924206034007883,-0.1400587596888462
1.5827265502546262,0.8915303906800874
5.384168409027485,-0.46237247719222224
5.047549393095905,-0.5358922622642215
4.014530756608344,-0.8924093127865622
6.60926897631601,0.20982164076745868
1.3157127930756376,0.6574183753523413
5.5367109813605255,-1.4565462386402248
6.447848103168602,-0.07778547775024336
2.503995219408808,0.5266934043916931
3.8615132670041636,-0.17845418540735913
2.730005618109544,1.3559804247344238
1.097426863823428,1.4921355251652408
4.889580423383161,-0.6906150524281498
5.7575400136215515,0.21848217717211416
2.9483500944164316,0.048619531355331924
1.4073622389308778,1.4275367993162262
6.2183128656372615,0.04518542044068649
3.7029373612102807,-0.45422027957108213
4.745846713682395,-1.2550112861185387
0.5899177133130727,1.1660581089009525
0.9356852467876299,0.8075831571479308
3.8784474372915705,0.19298003655616158
4.788428827460895,-0.851370936094749
3.676620079249224,-0.5510106711037615
1.4724224242144581,0.2712015611250025
5.847497006018635,0.4536265868310611
3.4279313270788454,-0.021796225128043578
3.1051139319693783,-0.16503731922674783
4.570129211337247,-1.6194021984074567
3.032610871362823,0.1429572111755953
2.539072986132334,0.258034120115887
2.598829442619817,0.4140641881468546
2.6969105999097374,0.7537611399802684
2.3280868068123524,0.3383810490275904
2.3600347859991575,0.5197776631800346
0.6968016498705604,0.36257030121138695
4.4536982206255615,-0.7589695641397529
1.03901463989877,0.5113826249535112
5.8778648089764705,-1.0548491008737786
6.288922747233334,-1.110905356646244
4.154659770328348,-0.9219995248478075
3.5407748458193855,-0.4143028760696835
4.247733143830576,-1.0348611808595445
1.6883502601811964,1.1593633661242773
5.98143380620627,0.28646603532745807
4.78804918217435,-1.075396739100549
1.8035590339442036,0.6483209676690704
6.800785750771814,0.29330380898698327
3.5396046895212177,0.3198655511250426
2.2236017376867014,0.9887639623141754
3.6579625117411156,-0.6689384748895439
1.7526639622239732,0.7199087867657388
6.441901774722636,0.4374586447112281
4.797173984078701,-1.9180709627683146
2.4550968869878695,1.1549460975585397
5.8865515820194725,-0.295559401740333
0.8432230297757061,-1.22497270245601
5.702330230140688,0.0969379055669587
0.8372919336774522,0.2954836559855908
1.7396418008749956,1.479991007558617
5.795721958462289,-1.0914300543167588
6.707224392152369,0.9810821426163191
3.731000069913985,-0.595825242260895
4.082370891858036,-0.5778525997979694
2.927171682076942,-0.05678030014066818
4.535740720481519,-1.6529012955526108
6.882250233662274,1.0577646351905337
5.29986168407114,-1.5935896894626371
4.076989874670995,-1.3616151486122972
3.3963249417084556,-0.8565955414350358
2.6097657085905825,1.0796581274344188
1.4063446350178739,1.3544899610853962
5.699902792252094,-0.2695896981174751
3.514756707957206,0.030441340001086448
4.263908590041204,-0.9442850973882022
1.0948177138438226,-0.2563566394782726
2.954987146298362,-0.5698151380656407
0.5874752771097517,1.0409112422984919
6.4754010089458,-0.12470192605061439
2.29130273541072,1.3222528860188585
6.596793360873943,-0.5568062548622386
5.505970345396746,-1.6025807005386934
5.996063975219598,0.23132684385502156
2.5881264531261894,-0.20433612051329575
5.2991401416816295,-0.7255720988421227
0.9133227923765851,0.45591929073548243
3.960680475147335,-0.8837700218465963
2.5701734391917768,-0.3907357845559828
6.772182392791837,0.6147110436067308
6.662086015205356,1.2331920207849143
5.695490250024292,-0.05632493578771541
5.820161310600058,-1.485769842873465
6.556952215617262,-0.18401382810359646
1.5080490850077994,0.26622730221335256
1.091683749628869,1.4831654858354142
4.429219519852382,-0.8588391488595819
6.760945683806547,0.48623062231008435
5.441605914201462,0.07603009095548874
5.566181980068493,-0.8404430822877346
0.649558785961062,-0.20804896247995386
6.726238058962614,0.7647441582836751
3.1136190892897275,0.38936007356732577
2.7546944228341737,1.0679347249520428
1.6947388382424764,0.43888583418893157
4.485365721612565,-0.18687081816888562
3.77040995555456,0.47992571263273076
2.80310162223306,0.46905195560404683
3.6809873273689386,-0.019039464630684177
1.094302154874636,1.1366381249944917
0.7140512235194577,-0.17487027508909592
0.6357111266555212,0.1776859927986676
3.061258480031029,-0.17266623366016948
3.7737404812683746,-0.32447743620777697
3.5144495312019792,-0.2765436817022457
0.009005540693670695,0.6069350027680254
6.599444888296119,0.23861329749203486
4.975187694669505,0.14925379743900902
2.1568519514039,1.1968313418962842
6.123482016193788,0.608471447499755
4.810157754741105,-0.6668727490028814
2.344496065662807,0.7159315334374472
5.3784711866457515,-1.0839975360850627
0.22905582450278855,0.2337703373181926
4.39614546034774,-0.9628852702128325
5.665651521134173,-1.0191886796167433
3.3020354534316745,-0.4853443003284189
4.013335817382937,-0.2701031713431124
3.45538634478256,0.28098550444928583
1.059643944173352,0.7252927204333195
6.101650491980361,-0.22475160683433937
5.635014770854548,-0.8770586869358132
5.460153141612211,-0.9661052893930517
5.418842588897573,-0.9726335516112904
3.310891252733724,0.298980446799314
1.4827594353918714,0.3805771282126348
5.09059435711216,-0.3222983801072111
0.2666679601922766,-0.3070949078806157
3.6058397683038272,-0.8070569694056342
2.089020748386118,1.6167602505872143
1.0131753253988371,1.1468337356339977
0.35283603881915365,-0.7570914610410578
1.4970938502492224,0.26713164798251043
0.802055066309967,0.7979477120254413
6.00016023391396,-0.7053738897417006
3.1473057453011504,-0.07538838608570374
6.069701577916103,-0.31279705468401464
5.286576158164845,-0.03250811691975963
3.6781071731324193,-0.32050448285184086
1.999350259069529,1.8505735831908892
5.982998153111326,-0.34945897785404234
1.6989523245333424,0.18124795403714988
0.15698006470409656,-0.07338522169074516
6.199299176775673,0.019270025032677704
6.265914921216717,-0.13432012878922334
1.0719228808332633,0.7591842119240281
3.9398551984541568,-0.7746595531383449
3.8349069097768282,-0.041666627266920275
2.3257730428698844,1.0301106871933936
5.045217391496765,-0.5725412736313082
0.4287966106496709,0.08739415324244232
1.4687457652256215,1.80534815154528
3.263666582130323,0.17540428539444364
4.573938228420813,-1.49255688508598
3.5882531091887278,-1.6570717792047565
0.4500442731868574,0.529155739837222
0.15837397468533426,0.6905697339454162
4.007133773621637,-0.6844703598220205
2.4884841432071183,0.49837216061285333
2.706330460920655,0.20007987671941435
0.8153758693637968,0.6676825578818565
0.6304471533575463,-0.03211967473988442
2.72696173828205,0.8192404932214122
4.297434002394901,-0.7171468463849643
4.2528672413890405,-1.4206795956962772
2.671525744267045,0.43829736961202453
2.612571371710382,1.5168512077289422
4.775503336104636,-2.499511656548486
3.959837819557614,-0.652599748192395
5.7903935641846065,-0.10335858807416576
3.3982849936038604,0.30695933330707165
4.878136656673093,-0.25769940419503334
0.08768066654583333,0.18113081272401152
4.017644969933582,-0.28604633730004525
6.095840601638668,0.23120244120785485
2.5813171447879633,0.2096444190851367
4.590981932746002,-1.0311563446800762
4.488570494691393,-0.9535416475264085
6.670174978751219,-0.4020400652043721
2.461273317742216,1.3559406052245828
5.774010614763675,-1.0079157708002742
2.7592458040821533,0.752537381584119
3.9835601185658214,-0.9293189291038015
1.4278762906369564,1.1963771444039975
6.829995596217516,0.602359515190378
3.706217823181774,0.061250395316453266
2.703373655699098,0.3205727449509212
1.5894156507383805,0.663964202888867
3.42499297924122,0.03202294567789893
1.1400724667858126,0.6192037225755693
1.146275823330548,0.9055500702863476
3.616749813969999,-0.8350538361670994
4.598395593599075,-1.3218611135540819
0.44978177281934323,0.39824173770329635
5.4390868770928655,-1.0741531964617494
1.0944739690608334,1.1231821339278627
0.9075067396130193,1.6830630934617663
3.2501802424147543,-0.5236423406958655
6.296624614449098,-0.02437052991310677
4.578488179934147,-1.2019150018474587
0.9378523858884285,1.6508272658957641
6.210521237890566,0.5992797617419595
1.832691483795808,0.869570514456194
6.195556148842406,-0.12606954889536143
2.0374619407523253,0.9051251533435776
3.9188662249492885,-0.89726184513506
0.9665444033115546,1.149711031221623
3.844133551124674,0.038659507095275436
5.339234348538561,-0.7853490735298788
0.34343129376037534,-0.3736987472715178
2.2017095715756225,0.4491307790173842
2.6095100861549896,0.9113230048791503
6.285849905863069,0.33306944897349794
6.3112560253541545,0.3565083614012785
0.4728381698321981,0.8279123931199218
5.539855094484499,-0.4090996077396129
5.851019901703109,-0.16183412485968174
5.277849863631423,-0.13062826659764637
6.840743197894772,-0.06977974224836758
2.844625276439611,0.3106357620495146
4.082948094141607,-0.2610460151264372
6.832777592296874,0.7816722502247045
6.120519270828927,-0.08459603298706378
5.765062797774031,-0.8260184317420118
6.631905578048257,-0.24942096617434828
2.301254167062391,0.331573413201294
5.0744144788113745,-1.0060095025613551
0.6583979186606868,0.001451891387012183
3.8827900173961245,-0.3690370686619585
1.5478774867621141,0.33694615660293625
4.337367410150525,-1.2902031310137505
1.460272251735946,1.5239967608888492
5.82451580106991,-0.6964707648427824
1.8834079596192836,0.4854475302403592
1.0424201545902856,0.9865287873377164
5.1365374851132515,-1.6795206580426347
0.26867391324742185,-0.12097243863960311
0.8155152585334753,1.7029333556350221
0.9536836795315351,1.7107938453456524
6.866503973383678,-0.3093476032613761
5.190070418311171,-1.1850458223999696
4.124136235471206,-1.1011398569759612
3.1586114914422407,-0.17395813778272515
0.20296959205755563,0.1781963659618639
2.4317800098453297,0.42775139397579925
6.214985204930534,-0.17899154637083364
3.0885452927574284,-0.127014838759683
1.7495017052006907,0.7766573556294707
3.1967959419385634,-0.29403758768367483
3.4392882764033867,-0.1780249362296462
5.12582019571986,-1.367638810179606
4.628025409557267,-1.0830764084520919
2.2502398835657487,1.403068656075011
2.8399716107599153,0.47127003982779486
4.646930279415276,-1.2873290723409279
3.247501467457644,0.8304509729208016
3.385348125692175,0.1178849023869166
0.6047955416285716,0.701960861850957
3.0137321357345632,-0.2820543900810485
1.5205282743729445,0.515458498357109
1.537986790041855,1.458874755596467
4.421605138656233,-1.1087492718365972
3.7505301657691814,-0.23531421140999992
4.810242825710759,-0.8487517390431611
